Slapton Wood Catchment                                                          
    51    71     20.00
     82.64     79.64     77.54     75.31     72.33     68.90     64.44     59.08
     54.47     52.30     52.30     55.19     61.20     69.12     76.23     80.99
     86.72     90.88     91.67
   9999.00   9999.00   9999.00   9999.00   9999.00   9999.00   9999.00    122.47
    122.28    122.16    122.07    122.01    121.88    121.21    120.12    119.01
    117.90    116.86    115.83    114.87    113.68    111.51    109.24    107.19
    105.29    102.97    100.86     99.47     98.00     96.18     94.27     92.63
     89.66     85.53     82.49     79.10     75.38     70.84     66.07     60.86
     55.71     53.22     53.50     56.35     62.32     71.37     77.78     82.67
     89.44     91.90     92.16
   9999.00   9999.00   9999.00   9999.00   9999.00   9999.00   9999.00    122.43
    122.26    122.22    122.13    122.04    121.95    121.44    120.48    119.45
    118.41    117.37    116.30    115.30    114.31    112.65    110.60    108.64
    106.98    105.28    103.32    101.82    100.72     99.52     98.09     96.13
     93.89     90.72     86.57     82.08     77.05     71.78     66.75     61.16
     55.99     53.47     54.66     58.11     63.69     72.51     78.84     85.13
     91.25     92.65     93.05
   9999.00   9999.00   9999.00   9999.00   9999.00   9999.00   9999.00    122.44
    122.32    122.27    122.16    122.03    121.94    121.60    120.71    119.77
    118.75    117.68    116.61    115.55    114.63    113.49    111.77    109.97
    108.29    106.94    105.45    103.93    102.64    101.27     99.93     98.62
     96.29     93.28     89.91     84.41     79.00     72.36     65.73     60.90
     57.23     55.17     56.38     60.51     67.30     74.71     80.67     88.00
     92.51     93.63     93.98
   9999.00   9999.00   9999.00   9999.00   9999.00   9999.00   9999.00    122.55
    122.42    122.27    122.14    122.02    121.93    121.63    120.84    119.95
    118.93    117.87    116.84    115.63    114.61    114.01    112.68    111.13
    109.57    108.15    106.99    105.68    104.16    102.59    101.05     99.64
     97.42     94.37     91.72     86.54     79.35     71.43     64.04     60.55
     58.80     57.91     59.09     64.17     71.72     77.46     83.24     90.15
     93.23     94.46     94.81
   9999.00   9999.00   9999.00   9999.00   9999.00    122.35    122.43    122.44
    122.40    122.28    122.15    122.03    121.97    121.74    120.88    119.95
    118.95    117.92    116.94    115.74    114.67    114.24    113.38    111.99
    110.51    109.07    107.82    106.71    105.23    103.51    101.74     99.84
     97.59     94.69     91.98     85.97     76.65     67.71     61.72     60.43
     59.73     59.96     62.84     69.13     74.80     80.51     86.57     91.76
     93.93     95.12     95.54
   9999.00   9999.00   9999.00   9999.00   9999.00    122.32    122.29    122.30
    122.28    122.22    122.14    122.03    121.97    121.66    120.72    119.76
    118.79    117.88    116.93    115.91    114.87    114.35    113.78    112.50
    111.10    109.68    108.18    106.96    105.71    103.94    102.00     99.94
     97.59     94.64     90.75     82.94     73.52     64.98     60.94     60.52
     60.56     61.69     66.93     72.60     78.83     84.46     89.17     92.96
     94.94     95.94     96.01
   9999.00   9999.00   9999.00   9999.00   9999.00    122.32    122.28    122.27
    122.24    122.16    122.05    121.99    121.92    121.36    120.36    119.41
    118.52    117.57    116.78    116.07    115.17    114.51    114.01    112.70
    111.36    109.99    108.35    106.99    105.74    103.87    101.84     99.88
     97.37     94.15     88.93     79.62     70.25     63.93     60.82     60.66
     62.04     66.84     71.84     76.87     83.07     87.78     91.47     94.16
     96.11     96.86   9999.00
   9999.00   9999.00   9999.00   9999.00    122.50    122.31    122.32    122.33
    122.27    122.10    121.98    121.93    121.70    120.81    119.81    118.95
    118.11    117.23    116.51    115.92    115.24    114.57    114.00    112.61
    111.25    109.78    108.32    107.05    105.62    103.58    101.44     99.29
     96.50     93.10     87.67     77.00     67.90     63.57     61.13     61.68
     66.50     71.66     76.30     82.21     87.21     90.57     93.24     95.74
     97.56     98.14   9999.00
   9999.00   9999.00   9999.00    122.80    122.56    122.48    122.46    122.40
    122.28    122.04    121.93    121.70    120.96    120.02    119.12    118.25
    117.46    116.76    116.10    115.54    114.98    114.42    113.63    112.12
    110.65    109.27    108.01    106.80    105.13    103.06    100.95     98.78
     95.51     92.06     86.57     75.92     67.09     64.38     62.54     65.58
     71.38     76.27     81.97     86.89     90.47     92.83     95.35     97.55
     98.74     99.07   9999.00
   9999.00   9999.00   9999.00    123.12    122.84    122.74    122.61    122.47
    122.23    121.93    121.65    120.97    120.09    119.22    118.35    117.48
    116.74    116.06    115.45    114.94    114.46    113.79    112.51    111.03
    109.58    108.32    107.35    106.20    104.26    102.25    100.22     97.92
     94.79     91.02     83.59     73.52     67.72     66.46     66.77     70.13
     75.66     81.61     87.45     91.21     93.21     95.34     97.60     99.01
     99.29     99.47   9999.00
   9999.00   9999.00   9999.00    123.49    123.14    122.93    122.76    122.52
    122.17    121.64    121.00    120.18    119.24    118.29    117.39    116.54
    115.78    115.08    114.43    113.84    113.06    112.02    110.79    109.47
    108.24    107.10    106.10    104.70    103.07    101.20     99.16     96.41
     93.66     90.52     82.59     71.29     67.96     67.99     69.45     73.70
     79.70     86.68     91.46     93.56     95.55     97.61     99.26     99.96
    100.20    100.38   9999.00
   9999.00   9999.00   9999.00    123.91    123.47    123.20    122.93    122.57
    122.15    121.49    120.59    119.60    118.44    117.34    116.33    115.43
    114.68    113.92    113.07    112.18    111.14    110.02    108.86    107.68
    106.60    105.26    103.83    102.53    101.32     99.91     97.11     93.79
     91.47     87.75     79.88     70.55     68.19     68.76     71.92     76.44
     83.03     90.09     93.35     95.41     97.39     99.26    100.74    101.51
    101.64    101.42   9999.00
   9999.00   9999.00    124.83    124.42    123.90    123.53    123.11    122.64
    122.17    121.50    120.42    119.18    117.79    116.46    115.22    114.49
    113.84    112.97    111.95    110.75    109.38    108.00    106.88    105.51
    103.82    102.28    101.02     99.65     98.29     96.55     92.62     89.47
     87.06     83.09     76.18     69.72     68.45     70.10     74.91     79.71
     86.06     91.96     94.84     97.09     99.13    101.17    102.81    103.46
    103.07   9999.00   9999.00
   9999.00   9999.00    125.37    124.95    124.40    123.88    123.33    122.77
    122.22    121.66    120.48    119.00    117.44    115.89    114.54    114.16
    113.58    112.55    111.25    109.74    108.04    106.51    105.21    103.45
    101.15     99.40     97.90     95.02     92.47     90.09     86.47     84.26
     82.12     77.85     74.74     70.92     69.60     72.94     77.91     83.08
     88.91     93.48     96.42     98.93    101.16    103.38    105.13    105.53
   9999.00   9999.00   9999.00
   9999.00   9999.00    125.95    125.47    124.96    124.35    123.63    122.99
    122.41    121.81    120.63    119.16    117.57    116.02    114.67    114.20
    113.64    112.38    110.82    109.30    107.61    106.20    104.73    102.85
    100.68     98.74     96.22     92.28     90.64     87.83     83.90     81.54
     78.26     76.12     74.85     72.97     72.79     75.59     80.35     85.30
     90.88     94.85     97.99    100.55    103.03    105.34    106.58   9999.00
   9999.00   9999.00   9999.00
   9999.00    126.95    126.64    126.22    125.63    124.99    124.17    123.38
    122.67    121.94    120.91    119.54    118.07    116.68    115.38    114.44
    113.88    112.56    110.96    109.37    107.78    106.51    105.04    103.21
